ISO_code,Year,Education,Employment,Parliamentary Representation,Poverty,Legal Protection Index,Son Bias,Maternal Mortality,Attitudes Towards Violence,Child Marriage,Access Water Sanitation,Access Electricity,Cell Phone Use,Financial Inclusion,Education (source),Employment (source),Parliamentary Representation (source),Poverty Alleviation (source),Legal Protection (source),Gender-Equitable Births (source),Maternal Survival (source),Attitudes Against Violence (source),Absence of Child Marriage (source),Water Sanitation Access (source),Electricity Access (source),Cell Phone Use (source),Financial Inclusion (source),Subregion,Region,Income,Education (score),Employment (score),Parliamentary Representation (score),Poverty Alleviation (score),Legal Protection (score),Gender-Equitable Births (score),Maternal Survival (score),Attitudes Against Violence (score),Absence of Child Marriage (score),Water Sanitation Access (score),Electricity Access (score),Cell Phone Use (score),Financial Inclusion (score),Equity,Protection,Resources,WSI (Baseline),included_index,Economy
LBY,Year of 2024,0.9714561309316208,36.085179938947086,16.470588235294116,2.508510638297873,0.5,105.7,72.1271,5.42432195975503,8.26,94.67522433359822,70.0,204.6286291,0.5962095856666565,AVG_INC,TSI,ORI,AVG_INC,ORI,ORI,TSI,TSI,AVG_REG,TSI,TSI,TSI,TSI,Northern Africa,Middle East & North Africa,Upper middle income,0.6219994379620518,0.3238317604692582,0.1572192513368983,0.9725845831880012,0.4666666666666667,0.6914285714285711,0.9578487065532004,0.8768557196362783,0.8921671018276762,0.9420986725663492,0.6975806451612904,0.6406130238306079,0.5929781468106,50.84603399245753,85.45750248614316,71.8317622092212,67.83303782547617,True,Libya
LCA,Year of 1995,1.0718711276332094,65.62752087080568,13.79310344827586,0.1,0.625,103.3,86.65886,16.58947397796205,24.0,86.75824509288712,86.0,0.656391945,0.4007770925067191,TSI,TSI,TSI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,ORI,AVG_INC,Caribbean,Latin America & Caribbean,Upper middle income,0.7048933453035041,0.6363663594938765,0.1316614420062695,0.9989071038251366,0.6,0.8285714285714285,0.9492269639379336,0.6135002659572186,0.6866840731070496,0.8560098613147767,0.8588709677419355,0.0020549090836112,0.3959816537890619,61.43656501257574,76.94956828934076,52.82293479823464,62.972637015256666,True,St. Lucia
LCA,Year of 2024,1.0615199034981908,75.04980091196865,24.13793103448276,0.1,0.78125,103.1,73.26798,14.528389522511397,24.0,87.82311048092849,100.0,95.63211097,0.6149815456118695,TSI,ORI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,AVG_INC,Caribbean,Latin America & Caribbean,Upper middle income,0.6963482729288192,0.7360466292922274,0.2304075235109718,0.9989071038251366,0.7666666666666667,0.8400000000000002,0.9571718185702648,0.6621156212117574,0.6866840731070496,0.8675891509165506,1.0,0.2993871192571848,0.6119003342961854,68.56752392447643,78.6492878222268,69.47191511174802,72.08985921880927,True,St. Lucia
LKA,Year of 1995,0.9611470860314524,39.414039364357,5.333333333333333,11.0,0.5,104.1,61.07662,7.485015354535181,9.8,78.77444523976732,70.3,0.282303929,0.6723842024803162,TSI,TSI,TSI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,ORI,TSI,Southern Asia,South Asia,Lower middle income,0.6134891851033778,0.3590484600574704,0.0509090909090909,0.8797814207650273,0.4666666666666667,0.782857142857143,0.964404993908287,0.8282495884353063,0.8720626631853785,0.7691944462772821,0.7006048387096774,0.0008837843188969,0.6697623710044232,47.39789647003267,86.18935970965286,53.51113600775699,60.24009264315076,True,Sri Lanka
LKA,Year of 2024,0.9880073800738008,40.04943781811403,5.333333333333333,1.0,0.53125,104.4,28.84231,4.478522694144559,9.8,93.18019712521767,100.0,143.0794174,0.8924238085746765,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,TSI,Southern Asia,South Asia,Lower middle income,0.6356627129492974,0.3657704730971229,0.0509090909090909,0.989071038251366,0.5,0.7657142857142852,0.98352971962635,0.8991645421474264,0.8720626631853785,0.9258418262055044,1.0,0.4479262683411864,0.8915629018452974,50.82826630413756,88.011780266836,81.6332749097997,71.47778853996991,True,Sri Lanka
LSO,Year of 1995,1.2359767891682785,35.23184790476088,11.224489795918368,66.3,0.4583333333333333,102.9,544.61752,12.83350219520432,23.0,27.05412607480083,4.3,0.0,0.1686642915010452,TSI,TSI,TSI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,ORI,TSI,Southern Africa,Sub-Saharan Africa,Lower middle income,0.8403647385050791,0.3148041825344425,0.1071428571428571,0.2754098360655738,0.4222222222222222,0.851428571428571,0.6775185339230919,0.7020933859828924,0.6997389033942558,0.2067904460788474,0.0352822580645161,0.0,0.1620113091232786,39.1988767294035,73.26948486822027,10.102100331666051,30.72813102244389,True,Lesotho
LSO,Year of 2024,1.2071817485136522,54.48513364154578,24.836601307189543,32.4,0.75,102.8,566.20625,33.92754456584244,16.4,58.09739310857054,50.0,67.51784393,0.4215931594371795,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,TSI,Southern Africa,Sub-Saharan Africa,Lower middle income,0.8165940517518705,0.518488716252736,0.2370766488413547,0.6459016393442623,0.7333333333333333,0.8571428571428572,0.6647098670134755,0.2045425161527468,0.7859007832898173,0.544353280974234,0.4959677419354839,0.2113722324816198,0.4169643067629786,59.02788779047115,62.80740058997242,41.716439053857904,53.67743616146248,True,Lesotho
LTU,Year of 1995,0.9636963696369636,65.87873242453269,17.51824817518248,2.7,0.625,105.6,17.54245,1.343499174724444,0.2,86.29924294521057,100.0,0.394820974,0.7606694102287292,TSI,TSI,TSI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,ORI,ORI,TSI,Northern Europe,Europe & Central Asia,High income,0.6155936524232378,0.6390239790236055,0.1672196416721964,0.9704918032786886,0.6,0.6971428571428573,0.9902339649833164,0.973111187916786,0.9973890339425588,0.8510186963699202,1.0,0.0012360316302675,0.7587541043180958,59.84658152795457,91.44692609963796,65.27522080795708,70.95542459277324,True,Lithuania
LTU,Year of 2024,1.0134328358208955,80.17937682468575,29.285714285714285,0.3,0.9375,105.2,8.66048,1.6814339274786836,0.2,96.20851590055258,100.0,139.1367809,0.903759777545929,TSI,ORI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,TSI,Northern Europe,Europe & Central Asia,High income,0.6566517628128077,0.7903134849468013,0.2795454545454545,0.99672131147541,0.9333333333333332,0.7199999999999998,0.995503667982576,0.9651402297085696,0.9973890339425588,0.95877160352749,1.0,0.4355833996954913,0.9029895898859096,73.13130694227613,91.9508232908426,82.43361482772228,82.14625466211308,True,Lithuania
LUX,Year of 1995,1.0255198487712665,43.28826109375554,20.0,0.0,0.75,106.5,9.25856,2.294436459330325,0.1,98.46661188630142,100.0,6.583831123,0.9532554745674132,TSI,ORI,TSI,TSI,ORI,ORI,TSI,AVG_REG,AVG_REG,TSI,ORI,ORI,TSI,Western Europe,Europe & Central Asia,High income,0.6666297518030432,0.4000346614395103,0.1909090909090909,1.0,0.7333333333333333,0.6457142857142856,0.9951488250851336,0.9506811735650486,0.9986945169712794,0.9833260191946966,1.0,0.0206114265762585,0.9528813892240549,59.81813674969956,89.75597003339368,73.92047087487525,73.48865804780328,True,Luxembourg
LUX,Year of 2024,0.9943910256410255,73.9171579344336,33.333333333333336,0.1,1.0,105.3,6.4855,1.4977441504239244,0.1,98.34493548907976,100.0,137.0751156,0.9817748665809632,TSI,ORI,ORI,TSI,ORI,ORI,TSI,AVG_REG,AVG_REG,TSI,TSI,TSI,TSI,Western Europe,Europe & Central Asia,High income,0.6409324967617968,0.7240641625121417,0.3181818181818182,0.9989071038251366,1.0,0.7142857142857143,0.9967940910114008,0.9694729700504452,0.9986945169712794,0.9820029165218588,1.0,0.4291291237333814,0.9816290151635036,73.64171162561786,91.981182307971,84.8190263854686,83.13273108698394,True,Luxembourg
LVA,Year of 1995,1.023372287145242,62.02510933156693,9.0,2.5,0.53125,105.8,31.95239,1.343499174724444,0.2,90.9235916564573,100.0,0.583740022,0.9204856157302856,TSI,TSI,TSI,TSI,ORI,ORI,TSI,AVG_REG,AVG_REG,TSI,ORI,ORI,TSI,Northern Europe,Europe & Central Asia,High income,0.6648569112883264,0.5982556949214732,0.0859090909090909,0.9726775956284152,0.5,0.6857142857142857,0.9816844985882316,0.973111187916786,0.9973890339425588,0.9013036183407672,1.0,0.0018274640370171,0.919849280983784,56.43398585494612,90.94747515404656,70.57450908403922,71.2841670448398,True,Latvia
LVA,Year of 2024,1.0527540729247478,77.7271549948297,32.0,0.4,1.0,106.3,18.32162,1.6814339274786836,0.2,94.56777539044866,100.0,117.0957679,0.975525975227356,TSI,ORI,ORI,TSI,ORI,ORI,TSI,AVG_REG,AVG_REG,TSI,TSI,TSI,TSI,Northern Europe,Europe & Central Asia,High income,0.6891119638993496,0.7643709176979419,0.3054545454545455,0.9956284153005464,1.0,0.6571428571428571,0.9897716807731768,0.9651402297085696,0.9973890339425588,0.9409302784724988,1.0,0.3665815202990383,0.975330115415416,75.09131684704766,90.23609503917903,82.07104785467382,82.23436261065305,True,Latvia
MAR,Year of 1995,0.7741663096286034,27.851268660324184,0.6006006006006006,7.9,0.3125,104.1,244.2096,9.48782535684299,15.9,66.72008869466822,56.5,0.109323282,0.1666106879711151,AVG_INC,TSI,TSI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,ORI,ORI,TSI,Northern Africa,Middle East & North Africa,Lower middle income,0.4591340821516552,0.2367234921771695,0.0057330057330057,0.9136612021857924,0.2666666666666666,0.782857142857143,0.8557515742311934,0.7810087684329796,0.7924281984334204,0.6381160142367069,0.561491935483871,0.0003422488757566,0.1599412710916714,37.63836897828579,80.30114209886841,33.99728674220015,46.83806287714812,True,Morocco
MAR,Year of 2024,0.8256477024077369,21.350331792124823,21.359223300970875,1.4,0.75,104.7,71.85185,17.583333333333336,13.7,87.3523749055603,100.0,137.4592738,0.3141913712024688,AVG_INC,TSI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Northern Africa,Middle East & North Africa,Lower middle income,0.5016326525148497,0.1679487223620945,0.2038834951456311,0.9846994535519126,0.7333333333333333,0.7485714285714282,0.9580120133140368,0.5900578371393964,0.8211488250652741,0.8624703973029397,1.0,0.4303317743459263,0.3087030075062329,51.82995313815641,77.9447526022534,65.03762947887748,64.04877102534347,True,Morocco
MDA,Year of 1995,0.978108581436077,67.73967018379409,4.807692307692308,31.1,0.53125,105.9,48.90637,7.2195121951219505,18.9,75.33172231955447,100.0,0.000313815,0.1717139482498169,TSI,TSI,TSI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,ORI,ORI,TSI,Eastern Europe,Europe & Central Asia,Upper middle income,0.6274911238040458,0.6587112285121295,0.0458916083916083,0.6601092896174863,0.5,0.6799999999999995,0.9716256446115364,0.8345120831050137,0.7532637075718016,0.7317584603212237,1.0,9.82433283932909e-07,0.1650853715512487,49.8440650065054,80.98503588220878,47.42112035764391,57.63195441954879,True,Moldova
MDA,Year of 2024,1.0136286201022149,80.9415392868119,40.81632653061224,0.0,0.90625,106.2,12.26477,7.2195121951219505,12.2,87.25834625767416,100.0,127.4162572,0.6292402744293213,TSI,ORI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Eastern Europe,Europe & Central Asia,Upper middle income,0.656813385325457,0.7983765609244851,0.3896103896103896,1.0,0.9,0.6628571428571426,0.993365230471168,0.8345120831050137,0.8407310704960835,0.8614479347861145,1.0,0.3988909771280409,0.6262731723364001,74.89600671720663,83.28663817323519,72.16530210626388,76.63976123144602,True,Moldova
MDG,Year of 1995,0.9133709981167608,82.42910620308723,3.7313432835820897,71.0,0.40625,103.6,658.10729,17.800839192375214,40.4,14.75531028477224,11.0156345367432,0.009373329,0.0461197532713413,TSI,TSI,TSI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,ORI,ORI,TSI,Eastern Africa,Sub-Saharan Africa,Low income,0.5740493928927899,0.8141138422310937,0.0356173677069199,0.2240437158469945,0.3666666666666666,0.8114285714285716,0.6101846675224751,0.5849274677460896,0.4725848563968668,0.073053777208849,0.1029801868623306,2.934426458535624e-05,0.0384860760370939,40.28981970688929,61.97813907735008,5.363734609321473,23.748364854067923,True,Madagascar
MDG,Year of 2024,0.8696960364383461,76.088159818983,17.159763313609467,80.7,0.625,103.8,391.51692,17.515475716662582,38.8,27.529112551591854,36.1,70.18472487,0.1223559603095054,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,TSI,Eastern Africa,Sub-Saharan Africa,Low income,0.5379951346103244,0.7470316451850406,0.1637977407208176,0.1180327868852458,0.6,0.8,0.7683536404375757,0.5916584130558519,0.4934725848563969,0.2119554237684742,0.3558467741935484,0.2197212043272686,0.1153323833473712,43.33714614802857,66.33711595874561,22.57139464091657,40.18448711687221,True,Madagascar
MDV,Year of 1995,0.8716049382716049,37.47708140526239,6.25,6.6,0.375,105.7,114.33164,1.1571841851494695,3.9,81.11112559788359,83.8,0.0,0.7418158650398254,TSI,TSI,TSI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,ORI,TSI,Southern Asia,South Asia,Upper middle income,0.5395709583108452,0.3385569769867992,0.0596590909090909,0.9278688524590164,0.3333333333333333,0.6914285714285711,0.9328086094778474,0.9775058498548156,0.9490861618798956,0.7946033842306245,0.8366935483870968,0.0,0.7397496786814765,43.9797842399817,88.77072981602824,59.27616528247994,61.3951872665272,True,Maldives
MDV,Year of 2024,1.0013215807049216,53.40105916262397,5.0,0.0,0.71875,105.1,56.6938,1.1571841851494695,2.2,99.65361524433742,100.0,136.5417622,0.7418158650398254,TSI,TSI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Southern Asia,South Asia,Upper middle income,0.6466537615943667,0.5070200657702255,0.0477272727272727,1.0,0.7,0.7257142857142859,0.9670053359156588,0.9775058498548156,0.9712793733681462,0.996233430587096,1.0,0.4274594007046582,0.7397496786814765,58.02802200183731,91.03762112132266,79.08606274933076,74.75717376312532,True,Maldives
MEX,Year of 1995,0.880450070323488,38.46279690457541,13.853503184713375,10.7,0.5625,103.8,56.53202,9.271523178807946,20.7,81.99028171959,95.8944625854492,0.765273175,0.2196588069200515,TSI,ORI,TSI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,ORI,ORI,TSI,Central America,Latin America & Caribbean,Upper middle income,0.5468727317591942,0.348985067267144,0.1322379849449913,0.8830601092896175,0.5333333333333333,0.8,0.9671013205397028,0.7861107462775532,0.7297650130548303,0.8041632811459851,0.9586135341275122,0.0023957740656788,0.2134139215468729,48.8897845318856,82.07442699680216,49.46466277215122,58.33201942411739,True,Mexico
MEX,Year of 2024,0.9722222222222222,56.0631026115028,50.47923322683706,1.2,0.90625,103.9,59.12507,9.595375722543352,20.7,94.8904817217203,100.0,100.2881985,0.3911292254924774,TSI,ORI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Central America,Latin America & Caribbean,Upper middle income,0.6226318564507655,0.5351823797791415,0.4818472262561719,0.9868852459016394,0.9,0.7942857142857138,0.9655628551584609,0.7784719489336858,0.7297650130548303,0.9444393699577552,1.0,0.3139635268934577,0.3862565771847923,70.53093416775435,81.70213828581727,66.11648685090013,72.49492573505817,True,Mexico
MHL,Year of 1995,0.9683544303797468,33.37539118051463,0.0,0.9,0.5,107.0,88.025225,9.305029849711843,26.3,86.84844889528128,68.5242358752702,0.520689519,0.4007770925067191,TSI,TSI,TSI,TSI,ORI,ORI,AVG_REG,AVG_TLS,TSI,TSI,TSI,ORI,AVG_INC,Micronesia,East Asia & Pacific,Upper middle income,0.6194389431495881,0.2951643388518737,0.0,0.9901639344262296,0.4666666666666667,0.617142857142857,0.94841629493786,0.7853204153888397,0.6566579634464751,0.8569907326651212,0.6827039906781269,0.0016300773196329,0.3959816537890619,47.42867766188717,75.1884382729008,48.43266136129857,55.68994704486781,True,Marshall Islands
MHL,Year of 2024,0.9683544303797468,43.116776060205424,12.12121212121212,0.9,0.71875,107.0,75.32332,9.305029849711843,26.3,82.64901600466486,100.0,38.04994055,0.6149815456118695,TSI,TSI,ORI,TSI,ORI,ORI,AVG_REG,AVG_TLS,TSI,TSI,TSI,TSI,AVG_INC,Micronesia,East Asia & Pacific,Upper middle income,0.6194389431495881,0.3982204854294598,0.1157024793388429,0.9901639344262296,0.7,0.617142857142857,0.9559523783602102,0.7853204153888397,0.6566579634464751,0.8113263227314845,1.0,0.1191196343322927,0.6119003342961854,56.47051684688241,75.37684035845955,63.55865728399907,64.67624563251076,True,Marshall Islands
MKD,Year of 1995,0.8109137055837563,36.51076125285605,3.333333333333333,9.8,0.625,108.2,12.31795,9.899184185897726,7.5,91.3676760290478,100.0,0.0,0.7154489159584045,TSI,TSI,TSI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,ORI,ORI,TSI,Southern Europe,Europe & Central Asia,Upper middle income,0.4894695433417656,0.3283340741349796,0.0318181818181818,0.892896174863388,0.6,0.5485714285714283,0.9933336785963586,0.7713059367228572,0.902088772845953,0.9061325681926408,1.0,0.0,0.7131717211641122,46.8503594831663,80.38249541841492,65.48260723391883,62.70951736118279,True,North Macedonia
MKD,Year of 2024,0.8926919518963922,56.81790000235445,42.5,2.7,0.875,107.6,3.03597,5.523562786176682,7.5,98.60585644084318,100.0,97.83329942,0.7990535497665405,TSI,ORI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,TSI,Southern Europe,Europe & Central Asia,Upper middle income,0.5569785668448144,0.5431675391285231,0.4056818181818182,0.9704918032786886,0.8666666666666667,0.582857142857143,0.9988407088886324,0.8745148994823619,0.902088772845953,0.9848401570759876,1.0,0.3062781881910748,0.7974454230150844,66.85972788201022,83.95753810185226,77.21409420705368,75.6786936950181,True,North Macedonia
MLI,Year of 1995,1.1417910447761193,40.98256506797448,2.3255813953488373,57.2,0.4270833333333333,104.0,742.33708,39.27514792899408,69.9,26.782981399474387,6.2,0.0,0.0690997913479805,TSI,TSI,TSI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.7626131613006172,0.375642221295641,0.022198731501057,0.374863387978142,0.3888888888888889,0.7885714285714284,0.5602108467383462,0.0784071525229533,0.0874673629242818,0.2038420332983749,0.0544354838709677,0.0,0.0616500179047062,38.484127819286925,37.86641976892524,7.998188376851223,22.67300970914398,True,Mali
MLI,Year of 2024,0.5277777777777777,47.49000959977068,28.571428571428573,20.8,0.6145833333333333,103.3,440.2248,39.27514792899408,53.7,61.24405226306925,53.0,114.4971206,0.2829016149044037,TSI,TSI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.2557370916609338,0.4444858370439993,0.2727272727272727,0.7726775956284153,0.5888888888888888,0.8285714285714285,0.7394550896291877,0.0784071525229533,0.2989556135770234,0.5785698852861003,0.5262096774193549,0.3584461615662741,0.2771628467143784,46.6903337189902,48.63473210751482,43.5097142746527,46.22957623323293,True,Mali
MLT,Year of 1995,0.825609756097561,28.02817556119461,5.797101449275362,0.5,0.53125,106.7,10.48433,9.899184185897726,6.38,99.9767920354368,100.0,2.825993589,0.9407024383544922,TSI,TSI,TSI,TSI,ORI,ORI,TSI,AVG_REG,AVG_REG,TSI,ORI,ORI,TSI,Southern Europe,Europe & Central Asia,High income,0.5016013273341199,0.238595027254764,0.0553359683794466,0.994535519125683,0.5,0.6342857142857139,0.994421571576576,0.7713059367228572,0.916710182767624,0.999747637827501,1.0,0.008847091955498,0.94022789404148,45.80135684188028,82.91808513381929,73.72056559561197,65.41922911861919,True,Malta
MLT,Year of 2024,0.96696212731668,75.57907394056024,27.848101265822784,0.3,0.90625,106.8,2.89278,5.523562786176682,6.82,99.97616328620076,100.0,131.5920538,0.9532607793807985,TSI,ORI,ORI,TSI,ORI,ORI,TSI,AVG_REG,AVG_REG,TSI,TSI,TSI,TSI,Southern Europe,Europe & Central Asia,High income,0.618289578563698,0.7416459192789946,0.2658227848101265,0.99672131147541,0.9,0.6285714285714286,0.9989256640024714,0.8745148994823619,0.9109660574412533,0.9997408008417442,1.0,0.4119637797881236,0.9528867364906024,70.44959188256458,85.32445123743788,84.11478292801175,79.6663227297492,True,Malta
MMR,Year of 1995,0.8826794560531701,56.28981720409756,4.048582995951417,6.2,0.53125,106.5,371.41532,1.000834028356964,16.0,58.267978612982574,41.9,0.006450532,0.1708470582962036,TSI,TSI,TSI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,ORI,TSI,Southeast Asia,East Asia & Pacific,Lower middle income,0.5487131191532586,0.5375808408372231,0.0386455649613544,0.93224043715847,0.5,0.6457142857142856,0.7802799880620237,0.9811937231957012,0.7911227154046997,0.5462082186777542,0.4143145161290322,2.0194118623629576e-05,0.1642115440830719,51.14359924220613,79.95776780941776,28.11886182521205,48.627644058521824,True,Myanmar
MMR,Year of 2024,0.9049034175334324,52.89899524397261,0.0,2.0,0.59375,106.6,178.67438,1.000834028356964,16.0,76.85406807751234,73.7,106.6964737,0.3485051691532135,TSI,TSI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Southeast Asia,East Asia & Pacific,Lower middle income,0.5670592931732565,0.5017086266441806,0.0,0.9781420765027322,0.5666666666666667,0.6400000000000001,0.894633843073707,0.9811937231957012,0.7911227154046997,0.7483123671374169,0.7348790322580645,0.3340253558343363,0.3432914106384304,52.27153325973673,82.6737570418527,54.012704146706206,61.57101005054845,True,Myanmar
MNE,Year of 1995,0.8434476693051891,48.333046819527496,8.641975308641975,3.0,0.59375,109.4,10.53046,9.899184185897726,5.8,92.14118340338308,100.0,76.47930187,0.4892860651016235,TSI,TSI,TSI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,ORI,TSI,TSI,Southern Europe,Europe & Central Asia,Upper middle income,0.5163267605180917,0.4534045039853651,0.0824915824915824,0.9672131147540984,0.5666666666666667,0.4799999999999995,0.9943942024907364,0.7713059367228572,0.9242819843342036,0.9145436462473138,1.0,0.239427088217709,0.4851989426861872,51.72205256831608,79.24955308869491,65.97924192878025,64.66857604070341,True,Montenegro
MNE,Year of 2024,0.908991043019826,62.852425231374646,27.160493827160494,2.0,0.84375,106.7,6.17443,5.523562786176682,5.8,98.1580774566826,100.0,203.1681662,0.6757224202156067,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,TSI,Southern Europe,Europe & Central Asia,Upper middle income,0.5704336820538601,0.6070080427333644,0.2592592592592592,0.9781420765027322,0.8333333333333334,0.6342857142857139,0.9969786499000234,0.8745148994823619,0.9242819843342036,0.9799710322143746,1.0,0.636040879851164,0.6731273037040042,64.96352787765099,85.75153120005757,82.22848039423857,77.08642703176677,True,Montenegro
MNG,Year of 1995,0.9813800657174152,100.0,7.894736842105263,11.6,0.6875,103.8,157.81995,10.073260073260071,12.0,50.22385972663903,67.3,0.0,0.8236500024795532,TSI,TSI,TSI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,ORI,TSI,East Asia,East Asia & Pacific,Upper middle income,0.630191777329855,1.0,0.0753588516746411,0.8732240437158469,0.6666666666666666,0.8,0.9070068472967396,0.7671999617915586,0.8433420365535248,0.4587368976806514,0.6703629032258064,0.0,0.8222387153017883,64.9088267877402,82.93872114104558,48.78346290520616,64.03900465962022,True,Mongolia
MNG,Year of 2024,1.1242937853107344,63.57530925613445,18.05555555555556,0.2,0.90625,104.4,39.49361,10.073260073260071,12.0,74.43517590250102,100.0,142.2895592,0.9896798133850098,TSI,TSI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,East Asia,East Asia & Pacific,Upper middle income,0.7481689422845743,0.6146555839130131,0.1723484848484848,0.9978142076502732,0.9,0.7657142857142852,0.9772102671224556,0.7671999617915586,0.8433420365535248,0.7220094622590467,1.0,0.4454535280793527,0.9895972233807758,68.65974437392691,83.8366637795456,78.92650534297938,76.87521578818259,True,Mongolia
MOZ,Year of 1995,0.6113074204946997,84.95719074417431,25.2,80.6,0.3645833333333333,101.5,532.09946,17.800839192375214,56.6,14.34992585506212,6.6,0.0,0.2630847096443176,TSI,TSI,TSI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,ORI,TSI,Eastern Africa,Sub-Saharan Africa,Low income,0.3246919160505422,0.8408589769572631,0.2405454545454545,0.1191256830601094,0.3222222222222222,0.9314285714285712,0.6849455414818781,0.5849274677460896,0.2610966057441253,0.0686456484778576,0.0584677419354838,0.0,0.2571873514645573,36.94888505671183,61.5599546600166,9.607518546947473,27.95784033033805,True,Mozambique
MOZ,Year of 2024,0.6610346383842942,80.81010362713417,43.2,74.5,0.84375,102.0,127.11053,17.515475716662582,48.4,45.89893447632531,33.2,42.07158261,0.3077729344367981,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,TSI,Eastern Africa,Sub-Saharan Africa,Low income,0.3657423918508671,0.7969860756108917,0.4123636363636364,0.1857923497267759,0.8333333333333334,0.9028571428571428,0.925226850593252,0.5916584130558519,0.3681462140992166,0.4117078905011435,0.3266129032258065,0.1317098388024694,0.3022332055143866,51.88435573771009,69.69721551513659,29.306595951095154,47.32301552211184,True,Mozambique
MRT,Year of 1995,0.7629937629937631,30.96728109268088,0.7407407407407407,21.5,0.375,103.7,683.63869,22.0010891525055,37.2,25.811806143513365,19.1,0.0,0.1208742633461952,TSI,TSI,TSI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,ORI,TSI,Western Africa,Sub-Saharan Africa,Lower middle income,0.4499109971948456,0.2696884389411583,0.007070707070707,0.7650273224043715,0.3333333333333333,0.8057142857142854,0.5950368010969753,0.4858550384579124,0.5143603133159268,0.1932815252105558,0.1844758064516129,0.0,0.1138388287149084,36.50061597888832,60.02416096462751,12.28990400942693,29.972635174059366,True,Mauritania
MRT,Year of 2024,0.6362840789331586,34.06932917430224,23.295454545454547,5.4,0.4375,103.3,463.8321,19.427385601185183,36.6,63.150744611877705,49.0,113.1204131,0.1313282698392868,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,TSI,Western Africa,Sub-Saharan Africa,Lower middle income,0.3453104778023245,0.3025056539201889,0.2223657024793388,0.940983606557377,0.4,0.8285714285714285,0.7254487982755329,0.5465616786620118,0.5221932114882506,0.5993031564922839,0.4858870967741935,0.3541362233216393,0.1243764961409596,44.22330881518459,65.56937792493059,39.09257431822692,48.39667468796364,True,Mauritania
MUS,Year of 1995,0.7991452991452992,39.36622218861754,7.575757575757576,0.3,0.5625,102.9,52.169,17.800839192375214,39.84375,93.12754962904796,99.1798858642578,1.011457438,0.7473273873329163,TSI,TSI,TSI,TSI,ORI,ORI,TSI,AVG_REG,AVG_REG,TSI,ORI,ORI,TSI,Eastern Africa,Sub-Saharan Africa,Upper middle income,0.4797545682393407,0.3585425921616021,0.0723140495867768,0.99672131147541,0.5333333333333333,0.851428571428571,0.9696899151397552,0.5849274677460896,0.4798466057441253,0.925269340131862,0.9917327204058246,0.00316648169263,0.7453053083794529,48.81331709592926,72.14731400146353,66.63684626524424,61.6818855352911,True,Mauritius
