ISO_code,Year,Education,Employment,Parliamentary Representation,Poverty,Legal Protection Index,Son Bias,Maternal Mortality,Attitudes Towards Violence,Child Marriage,Access Water Sanitation,Access Electricity,Cell Phone Use,Financial Inclusion
CUB,2018,,,48.8562091503268,,,107.6,38.6073,,,91.4375131080704,99.6,47.43291193,
CUB,2019,1.0172251139966826,,53.22314049586777,,,107.5,40.29785,,29.4,91.80864669048617,99.8,53.39569959,
CUB,2020,,,53.22314049586777,,,107.3,39.25455,,,92.1805135969622,99.9,58.95001353,
CUB,2021,,,53.41296928327645,,,107.3,,,,92.61019619260628,100.0,63.10466641,
CUB,2022,,,53.41296928327645,,,107.2,,,,92.97549676081546,100.0,67.78418241,
CUB,2023,,,53.41296928327645,,,107.1,,,,,,,
CUB,2024,,,55.744680851063826,,,107.0,,,,,,,
CUW,1995,,,,,,104.8,,,,,100.0,,
CUW,1996,,,,,,104.8,,,,,100.0,,
CUW,1997,,,,,,104.8,,,,,100.0,,
CUW,1998,,,,,,104.8,,,,,100.0,,
CUW,1999,,,,,,104.8,,,,,100.0,,
CUW,2000,,,,,,104.8,,,,98.28946829582875,100.0,,
CUW,2001,,,,,,104.9,,,,98.35419707606408,99.9,,
CUW,2002,,,,,,104.9,,,,98.41892585629938,99.9,,
CUW,2003,,,,,,104.9,,,,98.48365463653465,99.8,,
CUW,2004,,,,,,104.9,,,,98.54838341676995,99.8,,
CUW,2005,,,,,,104.9,,,,98.61311219700528,99.7,,
CUW,2006,,,,,,104.9,,,,98.67784097724059,99.7,,
CUW,2007,,,,,,104.9,,,,98.74256975747593,99.7,,
CUW,2008,,,,,,105.0,,,,98.80729853771115,99.7,,
CUW,2009,,,,,,105.0,,,,98.87202731794648,99.7,128.0791032,
CUW,2010,,,,,,105.0,,,,98.93675609818177,100.0,128.0110428,
CUW,2011,,,,,,104.9,,,,99.00148487841712,100.0,127.5963804,
CUW,2012,,,,,,104.9,,,,99.06621365865242,100.0,124.8578818,
CUW,2013,,,,,,104.8,,,,99.13094243888774,100.0,122.491212,
CUW,2014,,,,,,104.8,,,,99.13094243888774,100.0,114.6073501,
CUW,2015,,,,,,104.8,,,,99.13094243888774,100.0,112.3351733,
CUW,2016,,,,,,104.8,,,,99.13094243888774,100.0,109.3153878,
CUW,2017,,,,,,104.8,,,,99.13094243888774,100.0,109.1299177,
CUW,2018,,61.56771696497002,,,,104.8,,,,,100.0,100.9029785,
CUW,2019,,,,,,104.8,,,,,100.0,95.40617378,
CUW,2020,1.0178117048346056,62.18831504046135,,,,104.8,,,,,100.0,89.81023625,
CUW,2021,,,,,,104.8,,,,,100.0,88.26771323,
CUW,2022,,,,,,104.8,,,,,100.0,,
CUW,2023,,,,,,104.7,,,,,,,
CUW,2024,,,,,,104.7,,,,,,,
CYP,1995,,,,,0.75,106.7,,,,,100.0,6.773274417,
CYP,1996,,,,,0.75,106.7,,,,,100.0,10.62299265,
CYP,1997,,,5.357142857142857,,0.75,106.7,,,,,100.0,13.62085308,
CYP,1998,,,5.357142857142857,,0.75,106.6,,,,,100.0,17.04920193,
CYP,1999,,55.054194617039975,5.357142857142857,,0.75,106.6,,,,,100.0,21.9622013,
CYP,2000,,58.738868371552364,5.357142857142857,,0.75,106.6,33.16145,,,99.78912782142623,100.0,31.3009319,
CYP,2001,,62.482465567813854,7.142857142857143,,0.75,106.6,32.51078,,,99.7889389857749,100.0,44.55776045,
CYP,2002,,65.15328605284368,10.714285714285714,,0.75,106.6,34.16544,,,99.78905342148764,100.0,58.55863808,
CYP,2003,,66.36953461742536,10.714285714285714,,0.75,106.6,31.23918,,,99.77292047363393,100.0,76.32480288,
CYP,2004,0.9184043517679058,65.58608983672259,10.714285714285714,0.1,0.8125,106.5,32.02489,,,99.75666225250967,100.0,89.8,
CYP,2005,0.9307553956834532,65.00284129475413,16.071428571428573,0.0,0.8125,106.5,27.31871,,,99.74027221995814,100.0,105.1751344,
CYP,2006,0.9382171226831422,67.1124751114146,16.071428571428573,0.0,0.8125,106.5,30.62386,5.5396370582617,,99.72375229232996,100.0,114.4986146,
CYP,2007,0.9402597402597401,69.2618339798456,14.285714285714286,0.0,0.8125,106.5,25.90659,,,99.70710515779469,100.0,127.2941783,
CYP,2008,0.942390369733448,69.71859973045822,14.285714285714286,0.0,0.8125,106.5,26.91146,,,99.69032886145273,100.0,127.5867737,
CYP,2009,0.9414298018949182,69.8306902308647,14.285714285714286,0.1,0.9375,106.5,30.41244,,,99.67342593965432,100.0,119.3408619,
CYP,2010,0.9439728353140917,70.64170802795242,12.5,0.0,0.9375,106.5,26.78463,,,99.65638654658741,100.0,123.1330079,
CYP,2011,0.9536647009267061,70.27717206553382,12.5,0.0,0.9375,106.5,30.74882,3.7148594377510036,,99.63921353675134,100.0,126.5596288,0.830736517906189
CYP,2012,0.962624584717608,67.50688537124296,10.714285714285714,0.0,0.9375,106.5,31.88332,,,99.62191807030166,100.0,128.2983023,
CYP,2013,0.9620462046204621,65.13561179863612,10.714285714285714,0.1,0.9375,106.5,36.32315,,,99.60455692841091,100.0,128.1609557,
CYP,2014,0.9767248545303409,66.47279286470369,12.5,0.1,0.9375,106.5,39.07214,,,99.5871526231465,100.0,131.1454545,0.9028902053833008
CYP,2015,0.9758735440931781,66.54764734794846,12.5,0.0,0.9375,106.5,42.39329,,,99.5697481278336,100.0,130.9823176,
CYP,2016,0.9835931091058245,66.71935371115767,12.5,0.0,0.9375,106.5,42.29249,,,99.55235549923412,100.0,132.6368741,
CYP,2017,,68.3265015396503,17.857142857142858,0.0,0.9375,106.5,49.37267,,,99.53501759931454,100.0,136.1722981,0.9001421928405762
CYP,2018,0.9927007299270073,70.6346936733221,17.857142857142858,0.0,0.9375,106.5,58.51631,,,99.51773570577406,100.0,137.0450965,
CYP,2019,,71.97321426989818,17.857142857142858,0.2,0.96875,106.5,63.81406,2.8311425682507583,,99.51771019374056,100.0,139.994482,
CYP,2020,0.9951884522854851,71.00475291748151,19.642857142857142,0.0,0.96875,106.5,68.40659,,,99.51780020486774,100.0,139.6351351,
CYP,2021,,71.52501882958698,21.428571428571427,0.0,0.96875,106.5,,,,99.51800156569337,100.0,148.7380631,0.9269723892211914
CYP,2022,,73.8786013596403,14.285714285714286,,0.96875,106.5,,,,99.51831058618794,100.0,,
CYP,2023,,76.75765743923735,14.285714285714286,,0.96875,106.5,,,,,,,
CYP,2024,,76.40834270290395,14.285714285714286,,0.96875,106.5,,,,,,,
CZE,1995,,68.01820917680871,,,0.6875,105.7,,,,,100.0,0.474218514,
CZE,1996,,67.83401776180096,,,0.6875,105.6,,,,,100.0,1.945627333,
CZE,1997,,67.32315724085925,10.676156583629894,,0.6875,105.7,,,,,100.0,5.12050537,
CZE,1998,,65.51165078393736,13.87900355871886,,0.6875,105.8,,,,,100.0,9.406584208,
CZE,1999,,63.9835244078847,10.676156583629894,,0.6875,105.7,,,,,100.0,18.97282769,
CZE,2000,,63.23463967496351,13.87900355871886,,0.6875,106.4,8.02829,,,99.34169628074841,100.0,42.46343082,
CZE,2001,,63.566692622086414,14.234875444839858,,0.6875,106.0,7.6298,,,99.34172183997072,100.0,67.90775733,
CZE,2002,,63.97401429470332,14.234875444839858,0.0,0.6875,105.8,6.82948,,,99.34482912154317,100.0,84.09878914,
CZE,2003,,63.20915345768738,15.658362989323843,,0.6875,105.7,6.49944,,,99.347941830725,100.0,94.73699258,
CZE,2004,,63.07040765705051,15.658362989323843,0.0,0.6875,105.8,5.7283,,,99.35106348199491,100.0,105.0830138,
CZE,2005,,63.658591850332975,15.658362989323843,0.0,0.6875,105.7,5.27713,,,99.35418754902463,100.0,114.5500833,
CZE,2006,0.9377494014365523,64.10570279067007,15.658362989323843,0.1,0.6875,105.8,4.70081,,,99.35731933391327,100.0,120.3922535,
CZE,2007,0.9393939393939394,64.56216408723704,15.302491103202847,0.1,0.6875,104.8,4.83644,,,99.36045813667585,100.0,127.9633374,
CZE,2008,0.9434713375796178,64.90892568712523,14.946619217081851,0.0,0.75,105.0,4.61854,,,99.36360514617539,100.0,132.7750137,
CZE,2009,0.946993670886076,64.1112665418306,16.01423487544484,0.0,0.875,104.7,4.55842,,,99.36676005224734,100.0,125.3428438,
CZE,2010,0.9481539670070699,63.67484427474679,16.01423487544484,0.0,0.875,105.4,4.26018,,,99.36991627801072,100.0,123.5968488,
CZE,2011,0.9530516431924883,64.75425189188685,20.99644128113879,0.0,0.875,105.3,3.7356,,,99.37308299072104,100.0,125.4499409,0.8051359057426453
CZE,2012,0.9578125,65.51202951571005,20.99644128113879,0.0,0.875,105.0,3.58579,,,99.37619112436995,100.0,128.6444455,
CZE,2013,0.9603421461897357,66.88710505242074,20.640569395017792,0.0,0.90625,105.2,3.34811,,,99.3792403751475,100.0,130.4791683,
CZE,2014,0.9619860356865787,67.82467827223562,18.86120996441281,0.0,0.90625,105.4,3.07678,,,99.38194623536599,100.0,132.2892387,0.7937344908714294
CZE,2015,0.9674166020170675,69.2430375804487,18.86120996441281,0.0,0.90625,105.4,3.50145,,,99.38218968593412,100.0,118.34677,
CZE,2016,0.9668209876543209,71.46331149265713,19.572953736654803,0.0,0.90625,105.4,3.49701,,,99.38242402137138,100.0,118.5935717,
CZE,2017,0.9692070823710547,73.14700766663309,19.642857142857142,0.0,0.90625,105.2,3.14178,,,99.38264717372904,100.0,119.9885389,0.7858478426933289
CZE,2018,,74.7096429196118,21.071428571428573,0.0,0.90625,104.7,3.18415,,,99.38254507928558,100.0,120.5956604,
CZE,2019,0.9746932515337424,75.14309256071907,20.640569395017792,0.0,0.9375,105.0,3.33524,,,99.38243487311375,100.0,124.3382405,
CZE,2020,,74.82139836884855,20.284697508896798,0.0,0.9375,105.1,3.37402,,,99.38231478678492,100.0,123.4438209,
CZE,2021,,75.07498254808722,20.640569395017792,0.1,0.9375,105.2,,,,99.38218413107882,100.0,126.4124254,0.9344149231910706
CZE,2022,,76.51293770125493,22.419928825622776,,0.9375,105.3,,6.700167504187604,,99.38204267841024,100.0,128.4101866,
CZE,2023,,78.29049616663585,23.843416370106763,,0.9375,105.3,,,,,,,
CZE,2024,,79.3754475739774,23.843416370106763,,0.9375,105.4,,,,,,,
DNK,1995,0.9754028837998304,68.40849963788807,,,0.78125,105.7,,,,,100.0,15.70646066,
DNK,1996,,68.4164765480671,,,0.78125,105.8,,,,,100.0,25.04927694,
DNK,1997,,70.2187153336952,32.960893854748605,,0.78125,105.7,,,,,100.0,27.36235505,
DNK,1998,,70.7101411332327,32.960893854748605,,0.78125,105.7,,,,,100.0,36.44279893,
DNK,1999,,72.96575920118934,37.43016759776536,,0.84375,105.3,,,,,100.0,49.41084849,
DNK,2000,,73.23248466439992,37.43016759776536,0.0,0.84375,105.3,8.03473,,,99.73015063898235,100.0,62.98014008,
DNK,2001,,73.503842262591,37.43016759776536,,0.84375,105.2,8.20325,,,99.73015083247603,100.0,73.87336618,
DNK,2002,,73.84022621895419,37.98882681564246,,0.84375,105.5,8.2107,,,99.73015109091835,100.0,83.24975361,
DNK,2003,1.0100775193798448,72.9022920905153,37.98882681564246,0.3,0.84375,105.3,7.65942,,,99.73014790876539,100.0,88.33925863,
DNK,2004,1.021110242376857,74.32518921894794,37.98882681564246,0.3,0.84375,105.0,7.4246,,,99.73014881541593,100.0,95.40817928,
DNK,2005,,74.09409438705349,37.98882681564246,0.3,0.84375,104.9,6.90089,,,99.7301467245914,100.0,100.2371829,
DNK,2006,,75.231291408226,36.87150837988827,0.1,0.84375,105.4,6.62904,,,99.73015092779467,100.0,106.7845773,
DNK,2007,1.0055467511885896,75.04679851151494,36.87150837988827,0.0,0.84375,105.4,7.0482,,,99.7301500379087,100.0,115.1153288,
DNK,2008,1.0085736554949336,74.72907649424026,37.98882681564246,0.1,0.84375,105.7,6.81858,,,99.73015014209358,100.0,119.1583628,
DNK,2009,1.0334148329258355,73.44113522164676,37.98882681564246,0.5,0.96875,105.4,6.81576,,,99.73014308232993,100.0,123.6540732,
DNK,2010,1.000805152979066,72.68458262427565,37.98882681564246,0.1,1.0,105.0,6.52436,,,99.73014441867979,100.0,115.672236,
DNK,2011,1.008863819500403,72.13831408491578,37.98882681564246,0.0,1.0,104.6,6.65463,,,99.73014603236214,100.0,128.6435512,0.9949790239334106
DNK,2012,1.0190779014308426,72.3819929885944,39.10614525139665,0.0,1.0,105.2,6.31267,,,99.73014106188697,100.0,130.2054648,
DNK,2013,1.023809523809524,72.38946666454845,39.10614525139665,0.3,1.0,105.2,5.12522,,,99.73014220691564,100.0,124.9897251,
DNK,2014,0.9721337579617835,72.11864119544023,39.10614525139665,0.2,1.0,105.6,5.10783,,,99.73014307227483,100.0,126.7151649,1.0
DNK,2015,1.0232185748598879,72.71436596596624,37.98882681564246,0.2,1.0,105.6,5.6015,,,99.73014632032084,100.0,124.683046,
DNK,2016,1.0246153846153847,73.55720786105796,37.43016759776536,0.3,1.0,105.9,5.47726,,,99.7301410359395,100.0,122.397232,
DNK,2017,,74.50130461098647,37.43016759776536,0.1,1.0,105.6,4.99946,,,99.73014395801101,100.0,124.4641018,1.0
DNK,2018,1.0348101265822784,75.10901429802466,37.43016759776536,0.2,1.0,105.8,5.01327,,,99.73014622538646,100.0,125.1362568,
DNK,2019,,75.89581203615354,37.43016759776536,0.3,1.0,105.8,4.51945,,,99.73014537527492,100.0,124.9761468,
DNK,2020,1.031347962382445,75.58993851056687,39.66480446927374,0.2,1.0,105.8,4.65772,,,99.7301397575859,100.0,124.4957422,
DNK,2021,,76.95188656741628,39.66480446927374,0.2,1.0,105.7,,,0.7,99.73014253962691,100.0,125.7822877,1.0
DNK,2022,,78.74736516141137,39.66480446927374,,1.0,105.7,,,,99.73014359086666,100.0,126.549332,
DNK,2023,,77.90041455069284,43.57541899441341,,1.0,105.7,,,,,,,
DNK,2024,,77.85043573716027,45.25139664804469,,1.0,105.6,,,,,,,
DJI,1995,,,,,0.4375,103.9,,,,,,0.0,
DJI,1996,,,,,0.5625,103.9,,,,,62.0,0.017063549,
DJI,1997,,,0.0,,0.5625,103.9,,,,,56.2944946289063,0.03039896,
DJI,1998,,,0.0,,0.5625,103.9,,,,,56.3222541809082,0.03165832,
DJI,1999,,,0.0,,0.5625,103.8,,,,,56.3451690673828,0.038922892,
DJI,2000,,,0.0,,0.5625,103.8,512.45885,,,56.42259307076797,56.0,0.030995968,
DJI,2001,,,0.0,,0.5625,103.8,487.0404,,,56.4418271788295,56.1,0.391905838,
DJI,2002,,,0.0,22.5,0.5625,103.8,454.14872,,,56.46121550275945,49.7,1.900832311,
DJI,2003,,,10.76923076923077,,0.5625,103.8,440.45591,,,56.4807453049882,56.4,2.852143634,
DJI,2004,,,10.76923076923077,,0.5625,103.8,393.78531,,,56.50042586538367,56.6,4.213482116,
DJI,2005,,,10.76923076923077,,0.5625,103.8,368.20952,,,57.382235222378185,56.8,5.30208386,
DJI,2006,,,10.76923076923077,,0.5625,103.8,322.19274,,,58.26196233074838,55.5,5.291600645,
DJI,2007,,,10.76923076923077,,0.65625,103.8,324.93344,,,59.13918576738709,57.2,8.037369567,
DJI,2008,,,13.846153846153847,,0.65625,103.8,322.41701,,,60.01390096367259,57.4,12.78171814,
DJI,2009,,,13.846153846153847,,0.65625,103.8,294.26404,,,60.88565757091821,57.6,14.29093012,
DJI,2010,,,13.846153846153847,,0.6875,103.8,273.75379,,,61.75937123450816,57.9,18.01709967,
DJI,2011,,,13.846153846153847,,0.6875,103.8,268.63603,,,62.635226605306926,58.1,20.60703813,0.0876278206706047
DJI,2012,,,13.846153846153847,19.7,0.6875,103.8,257.31751,,,63.51294959682541,54.6,22.2643708,
DJI,2013,,,13.846153846153847,24.9,0.6875,103.8,245.83211,,,64.3931743610897,58.6,25.12191884,
DJI,2014,,,12.727272727272727,,0.6875,103.8,235.64529,,,65.27513022825443,58.9,29.0216422,
DJI,2015,,,12.727272727272727,,0.6875,103.7,244.33018,,,66.16039191791629,59.1,31.23947214,
DJI,2016,,,12.727272727272727,,0.6875,103.8,251.22334,,,67.04770012749329,59.8,33.73974603,
DJI,2017,0.5018601918934795,16.168466077340344,10.76923076923077,19.1,0.6875,103.7,247.05329,,,67.93767692103577,60.2,35.86235007,
DJI,2018,,,10.76923076923077,,0.6875,103.7,256.895,,,68.83046647373104,62.4,37.36641575,
DJI,2019,,,26.153846153846153,,0.6875,103.7,244.09667,,6.5,69.72621693429605,64.7,38.53522459,
DJI,2020,,,26.153846153846153,,0.6875,103.8,234.49007,,,69.80064153672254,64.5,39.81402662,
DJI,2021,,,26.153846153846153,,0.6875,103.8,,,,69.87911797138298,65.4,44.26176127,
DJI,2022,,,26.153846153846153,,0.6875,103.7,,,,69.96164165026443,65.0,46.32720375,
DJI,2023,,,26.153846153846153,,0.6875,103.7,,,,,,,
DJI,2024,,,26.153846153846153,,0.6875,103.7,,,,,,,
DMA,1995,,,,,0.59375,103.3,,,,,,0.0,
DMA,1996,,,,,0.59375,103.3,,,,,,0.666512448,
DMA,1997,,,9.375,,0.59375,103.3,,,,,,0.804852275,
DMA,1998,,,9.375,,0.59375,103.2,,,,,75.0,0.942876208,
DMA,1999,,,9.375,,0.59375,103.2,,,,,79.6219177246094,1.164517162,
DMA,2000,,,9.375,,0.59375,103.2,,,,73.87289207946594,81.1,1.755772101,
DMA,2001,1.0341207349081365,,0.0,,0.59375,103.2,,,,74.75454047108451,82.1,11.31294753,
DMA,2002,,,18.75,,0.59375,103.1,,,,75.63618886270315,87.7,17.83276201,
DMA,2003,,,18.75,,0.59375,103.2,,,,76.51783725432172,84.0,34.75351392,
DMA,2004,,,18.75,,0.59375,103.3,,,,77.39948564594036,85.0,61.01146207,
DMA,2005,,,19.35483870967742,,0.59375,103.3,,,,78.28113403755899,86.0,75.72006873,
DMA,2006,,,12.903225806451612,,0.59375,103.3,,,,79.16278242917755,87.0,104.0121032,
DMA,2007,,,12.903225806451612,,0.59375,103.4,,,,80.0444308207962,88.1,129.4074882,
DMA,2008,,,16.129032258064516,,0.59375,103.4,,,,80.92607921241475,90.9,132.3020558,
DMA,2009,,,18.75,,0.59375,103.5,,,,81.80772760403339,90.2,143.1977437,
DMA,2010,,,14.285714285714286,,0.59375,103.6,,,,82.68937599565197,91.3,153.5408334,
DMA,2011,,,12.5,,0.59375,103.7,,,,83.5710243872706,90.1,158.4533473,
DMA,2012,,,12.5,,0.59375,103.8,,,,84.45267277888924,93.5,158.6633376,
DMA,2013,,,12.5,,0.59375,103.8,,,,85.33432117050779,94.6,135.9745997,
DMA,2014,,,12.903225806451612,,0.59375,103.8,,,,85.33432117050779,95.7,106.5084834,
DMA,2015,,,21.875,,0.59375,103.8,,,,85.33432117050779,96.7,110.3533983,
DMA,2016,,,21.875,,0.59375,103.7,,,,85.33432117050779,97.8,111.9429183,
DMA,2017,,,25.0,,0.59375,103.7,,,,85.33432117050779,98.9,106.8562419,
DMA,2018,,,25.0,,0.59375,103.7,,,,,99.6,108.4675882,
DMA,2019,,,25.0,,0.59375,103.6,,,,,99.9,109.3856751,
DMA,2020,,,38.095238095238095,,0.59375,103.6,,,,,100.0,103.6294691,
DMA,2021,0.9784261665182938,,34.375,,0.59375,103.6,,,,,100.0,85.85731647,
DMA,2022,,,34.375,,0.59375,103.6,,,,,100.0,,
DMA,2023,,,37.5,,0.59375,103.6,,,,,,,
DMA,2024,,,37.5,,0.59375,103.5,,,,,,,
DOM,1995,,,,,0.65625,104.8,,,,,84.7909088134766,0.711318386,
DOM,1996,,,,,0.65625,104.8,,,37.6,,85.5548782348633,1.030251685,
DOM,1997,,,10.0,,0.65625,104.8,,,,,86.3154449462891,1.737308953,
DOM,1998,,,10.0,,0.65625,104.9,,,,,87.0719375610352,2.528143136,
DOM,1999,,,14.525139664804469,,0.65625,104.9,,,31.0,,91.0,5.045953253,
DOM,2000,,45.05210380825862,14.525139664804469,6.7,0.65625,104.9,79.0504,,,81.52716883289479,88.8,8.259550168,
DOM,2001,,43.95768652751886,14.525139664804469,5.1,0.65625,104.8,68.55596,,,81.9758740459612,89.8,14.65078025,
DOM,2002,,46.08066894604013,14.525139664804469,7.6,0.65625,104.9,70.34202,,41.2,82.4217270127194,89.7,19.33586664,
DOM,2003,,45.25765164022608,15.384615384615385,8.7,0.6875,104.9,74.52423,,,82.92090967400418,89.2,23.45233979,
DOM,2004,,44.524259074000184,15.384615384615385,11.6,0.6875,105.0,81.48957,,,83.43747682736893,90.3,28.02197735,
DOM,2005,,45.452854653101404,15.384615384615385,7.4,0.6875,105.0,86.68351,,,83.94599507088988,90.1,39.53497786,
DOM,2006,,48.04644750887982,15.384615384615385,6.3,0.6875,105.0,84.98428,,,84.4470888838176,90.1,49.60766544,
DOM,2007,1.0618705035971223,48.22488649346531,17.142857142857142,6.1,0.6875,104.9,89.44225,,39.6,84.94051026534079,96.9,58.63367597,
DOM,2008,,49.96802614657385,17.142857142857142,5.4,0.6875,104.9,92.45635,,,85.42638317296404,97.6,75.71692085,
DOM,2009,,47.309969209472946,17.142857142857142,4.7,0.6875,104.9,93.33452,,,85.90388935815787,97.9,89.44610736,
DOM,2010,1.052482269503546,50.66560209801233,17.142857142857142,3.9,0.6875,104.8,91.77796,,,86.37402227901534,98.1,90.967736,
DOM,2011,1.0575842696629214,52.41209752607511,19.069767441860463,4.1,0.6875,104.8,93.0558,,,86.82467945853665,97.9,88.56030809,0.37376824021339417
DOM,2012,1.0697350069735008,52.68053056252745,19.069767441860463,3.8,0.6875,104.7,91.15824,,,87.2608919806499,97.9,89.06690359,
DOM,2013,1.0603566529492456,53.469503727717296,19.069767441860463,3.0,0.6875,104.6,93.4655,,36.5,87.69111199073775,98.4,90.58150835,
DOM,2014,1.0648648648648649,54.02302422726227,19.069767441860463,3.4,0.6875,104.5,95.87625,,,88.11568108447422,98.5,80.75708159,0.5581497550010681
DOM,2015,1.0837837837837836,56.38589929645034,19.069767441860463,2.5,0.6875,104.5,98.8145,,,88.53483120413466,98.6,84.54150519,
DOM,2016,1.062785388127854,57.47902695974204,19.069767441860463,2.0,0.84375,104.5,101.93138,,,88.94857867778457,98.9,82.71721586,
DOM,2017,,58.69928008191063,24.324324324324323,1.0,0.84375,104.5,104.42416,,,89.35671776988197,100.0,82.36053386,0.5335192084312439
DOM,2018,,60.41950958394022,24.324324324324323,0.8,0.875,104.5,109.27617,,,89.75786332169633,98.9,83.02096599,
DOM,2019,1.0910192856974246,61.80671783450256,24.324324324324323,0.8,0.875,104.5,102.90618,,31.5,90.15232028459039,99.0,82.22940664,
DOM,2020,,56.731312462663816,25.225225225225227,1.0,0.875,104.4,107.34754,,,90.5404320965041,100.0,81.72601454,
DOM,2021,,58.44209517987307,25.675675675675677,0.9,0.875,104.4,,,,91.00198293108775,98.1,87.56486177,0.47547492384910583
DOM,2022,,60.28373082662432,25.675675675675677,0.8,0.875,104.4,,,,91.34579359295648,98.1,90.39141331,
DOM,2023,,61.813640528892975,25.675675675675677,,0.875,104.4,,,,,,,
DOM,2024,,,25.675675675675677,,0.875,104.4,,,,,,,
ECU,1995,,,,,0.59375,104.9,,,,,89.830167,0.470346789,
ECU,1996,,,,,0.59375,104.9,,,,,92.0513763427734,0.507667711,
ECU,1997,,,0.0,,0.59375,105.0,,,,,92.429817199707,1.055277857,
ECU,1998,,,3.658536585365854,,0.59375,105.0,,,,,92.726642,1.990312216,
ECU,1999,,,17.355371900826448,,0.59375,104.9,,,,,93.071434,3.087202545,
ECU,2000,,50.55041577250267,17.355371900826448,28.2,0.625,104.9,120.13147,,,74.24701188935049,93.7,3.819053045,
ECU,2001,,59.47953944237397,14.634146341463415,,0.625,104.9,116.09685,,,75.11105521549878,94.0,6.688339072,
ECU,2002,,,14.634146341463415,,0.625,104.9,111.49933,,,75.94378946603487,94.2,11.94176277,
ECU,2003,,54.65534571782733,16.0,14.8,0.65625,104.9,97.66121,,,76.74532552245168,95.0,18.02968067,
ECU,2004,,59.074407614357966,16.0,15.1,0.65625,104.8,94.20378,,,77.54364987553743,94.8,26.1860424,
ECU,2005,,59.02284562686742,16.0,11.8,0.65625,104.8,92.22148,,,78.52010647672769,95.8,45.36184863,
ECU,2006,,60.70956410594113,16.0,8.2,0.65625,104.8,90.19382,,,79.49644405057674,96.3,60.56829501,
ECU,2007,0.9581749049429658,59.74311543927746,25.0,8.5,0.6875,104.8,88.45216,,,80.47304898340224,96.8,69.74523844,
ECU,2008,0.96569250317662,59.931398768766044,25.0,7.5,0.6875,104.7,87.58868,,,81.4495381995977,97.2,80.60041815,
ECU,2009,0.964512040557668,57.77115324988258,27.63157894736842,7.3,0.6875,104.7,86.08203,,,82.42591501825316,96.5,89.81868124,
ECU,2010,0.9625468164794008,57.96062993313026,32.25806451612903,5.7,0.75,104.7,76.16075,,,83.40236086175683,97.5,98.60665932,
ECU,2011,0.9640198511166252,58.029133113197446,32.25806451612903,4.7,0.75,104.7,73.04751,,,84.37359858841852,96.9,100.6233672,0.3315991461277008
ECU,2012,0.9672330097087378,59.61013630728323,32.25806451612903,4.5,0.75,104.7,71.72732,,,85.34181957815439,97.2,106.2830299,
ECU,2013,0.9726516052318668,59.06863158774042,32.25806451612903,3.2,0.75,104.7,71.51565,3.9101497504159735,,86.3109131733105,98.0,105.7445117,
ECU,2014,0.9775413711583922,58.03877361733521,41.605839416058394,2.6,0.75,104.7,64.72169,,,87.2807386763848,99.0,104.0590503,0.4082298278808594
ECU,2015,0.9829157175398635,61.41258449711617,41.605839416058394,3.4,0.75,104.7,65.91205,,,88.25156820292456,98.8,79.92016129,
ECU,2016,0.9874285714285715,64.28814725349278,41.605839416058394,3.6,0.75,104.7,69.87223,,,89.22312606559092,98.7,84.44422411,
ECU,2017,0.9875283446712019,65.71630955953114,41.605839416058394,3.2,0.8125,104.7,68.8101,,,90.1421172518858,99.2,87.74901563,0.42187660932540894
ECU,2018,,64.56471120740552,37.956204379562045,3.3,0.8125,104.7,71.33758,7.6923076923076925,22.2,90.95607751946307,98.7,92.69594524,
ECU,2019,,64.24270828445843,37.956204379562045,3.6,0.8125,104.6,73.79165,,,91.65587537203189,99.1,91.40531396,
ECU,2020,0.9954751131221721,56.92770040955177,39.416058394160586,6.5,0.8125,104.6,65.74967,,,92.35438662372745,98.9,88.04208636,
ECU,2021,1.0066079295154187,62.75672304704494,39.416058394160586,3.6,0.8125,104.6,,,,93.0413429334181,100.0,94.33558884,0.579452395439148
ECU,2022,0.9878183831672205,63.738246193850784,38.68613138686131,3.2,0.8125,104.7,,,,93.40467899824424,100.0,97.16544081,
ECU,2023,,62.39214048081194,38.68613138686131,,0.8125,104.7,,,,,,,
ECU,2024,,61.68656284957642,43.065693430656935,,0.8125,104.6,,,,,,,
EGY,1995,,,,,0.16666666666666666,106.8,,,26.8,,95.5,0.011482554,
EGY,1996,0.8847305389221557,,,,0.16666666666666666,106.4,,,,,96.1543273925781,0.011239195,
EGY,1997,,,1.9823788546255507,,0.19791666666666666,106.2,,,,,96.4024658203125,0.09758824,
EGY,1998,,,1.9823788546255507,,0.19791666666666666,106.1,,,,,96.6465225219727,0.132638847,
EGY,1999,,,1.9823788546255507,,0.19791666666666666,106.0,,,,,96.8857345581055,0.688011068,
EGY,2000,,,1.9823788546255507,,0.19791666666666666,106.0,79.40513,,19.5,93.54538707365991,97.7,1.905385844,
EGY,2001,,,0.0,,0.19791666666666666,105.7,75.65371,,,93.7652698192939,97.4,3.834779135,
EGY,2002,,,2.4229074889867843,,0.23958333333333331,105.2,72.50355,,,93.9853630403976,97.5,6.041770251,
EGY,2003,,,2.4229074889867843,,0.23958333333333331,104.6,65.7097,,18.5,94.20567888718759,98.8,7.632012197,
EGY,2004,,,3.6211699164345403,3.1,0.3333333333333333,104.6,62.58319,,,94.42621378595021,97.8,9.85915998,
