Subregion,Year,Education,Employment,Parliamentary Representation,Poverty,Legal Protection Index,Son Bias,Maternal Mortality,Attitudes Towards Violence,Child Marriage,Access Water Sanitation,Access Electricity,Cell Phone Use,Financial Inclusion
Micronesia,1998,0.995812029678154,47.50483424156858,0.6666666666666667,6.3,0.515625,107.22,88.025225,,23.833333333333332,69.33092718660177,73.42150244849154,4.2497608892,
Micronesia,1999,0.995812029678154,47.50483424156858,0.6666666666666667,6.3,0.515625,107.22,88.025225,,23.833333333333332,69.33092718660177,73.44972357886262,4.6130799052,
Micronesia,2000,0.995812029678154,47.50483424156858,1.6422764227642275,6.3,0.515625,107.22,88.025225,,23.833333333333332,69.33092718660177,73.44,5.021899053599999,
Micronesia,2001,0.995812029678154,47.61657075558279,1.581670362158167,6.3,0.515625,107.22,94.070635,,23.833333333333332,70.08118249091876,74.55999999999999,5.638363536599999,
Micronesia,2002,0.995812029678154,47.728307269597,1.5584415584415585,6.3,0.515625,107.22,101.11803,,23.833333333333332,70.82361897402869,75.52000000000001,6.722646652511111,
Micronesia,2003,0.995812029678154,47.840043783611215,1.5584415584415585,6.3,0.515625,107.22,88.74526,,23.833333333333332,71.5662998291663,76.5,10.270893639822223,
Micronesia,2004,0.995812029678154,47.951780297625426,1.5584415584415585,6.3,0.515625,107.22,89.31054,,23.833333333333332,72.32612258385912,77.46,12.566789328533334,
Micronesia,2005,0.995812029678154,48.06351681163964,1.5584415584415585,6.3,0.515625,107.22,87.31538499999999,,23.833333333333332,73.0840952770083,79.7,16.008468677844444,
Micronesia,2006,0.995812029678154,48.17525332565385,1.5584415584415585,6.53125,0.515625,107.24000000000001,87.38532000000001,,23.833333333333332,73.85758099554576,80.06,20.9359601548,
Micronesia,2007,0.995812029678154,48.74874300901643,2.034632034632035,6.525961538461538,0.515625,107.24000000000001,85.44142500000001,,23.833333333333332,74.63041347713165,79.38,26.790114573155552,
Micronesia,2008,0.995812029678154,49.32223269237901,1.4756258234519104,6.520673076923077,0.515625,107.24000000000001,88.99313000000001,,23.833333333333332,75.29600081908256,81.53999999999999,29.739701448511113,
Micronesia,2009,0.995812029678154,49.89572237574159,2.8549361682794965,6.515384615384615,0.53125,107.24000000000001,86.265185,,23.833333333333332,75.9477660201624,81.16,34.458976964866665,
Micronesia,2010,0.995812029678154,50.46921205910418,2.8549361682794965,6.5100961538461535,0.5390625,107.28,88.187795,,23.833333333333332,76.5789853548973,83.02000000000001,38.36435128762222,
Micronesia,2011,0.995812029678154,50.58758451819452,2.8549361682794965,6.5048076923076925,0.5390625,107.25999999999999,87.25402500000001,,23.833333333333332,77.20437018891587,85.8,41.77280197206667,
Micronesia,2012,0.995812029678154,50.705956977284856,3.7245013856708007,6.499519230769231,0.5390625,107.28,86.28070500000001,,23.833333333333332,77.82379224063084,86.38,45.96505366271111,
Micronesia,2013,0.995812029678154,50.82432943637519,4.414156558084594,6.494230769230769,0.5390625,107.3,92.73857000000001,,23.833333333333332,78.43698879606613,87.54,49.24450051202221,
Micronesia,2014,0.995812029678154,50.679647478174275,5.466788137031963,6.257692307692308,0.5390625,107.28,90.43984,,23.833333333333332,79.04421136277422,89.08,53.34027149833334,
Micronesia,2015,0.995812029678154,50.59498212266461,5.466788137031963,6.0211538461538465,0.5390625,107.25999999999999,92.548305,,23.833333333333332,79.64539706550917,90.84,60.906854081999995,
Micronesia,2016,0.995812029678154,50.62802788395433,6.2441267404575225,5.7846153846153845,0.5390625,107.24000000000001,90.303815,,23.833333333333332,80.24471520359846,91.96000000000001,63.587831151,
Micronesia,2017,0.995812029678154,50.66107364524405,7.986413491818683,5.548076923076923,0.5625,107.24000000000001,87.122435,,23.833333333333332,80.2936265541852,91.16,62.49122205799999,
Micronesia,2018,0.995812029678154,50.694119406533765,7.986413491818683,5.311538461538461,0.5625,107.22,89.61976999999999,,23.833333333333332,80.3328713671998,92.2,63.419513041,
Micronesia,2019,0.995812029678154,50.72716516782348,7.986413491818683,5.075,0.5625,107.24000000000001,86.69751500000001,,23.833333333333332,80.36582398131834,93.24,63.360163142,
Micronesia,2020,0.995812029678154,53.880852970473256,7.380352885758077,5.075,0.5625,107.22,75.32332,,23.833333333333332,80.4644017524881,94.24,62.888836518000005,
Micronesia,2021,0.995812029678154,55.05369021049946,6.030028048176868,5.075,0.6171875,107.22,75.32332,,23.833333333333332,80.55684886338884,95.24,62.283075808,
Micronesia,2022,0.995812029678154,55.05369021049946,7.458599476748297,5.075,0.6171875,107.2,75.32332,,23.833333333333332,80.72562032783613,95.94,63.834673868,
Micronesia,2023,0.995812029678154,55.05369021049946,7.458599476748297,5.075,0.6171875,107.2,75.32332,,23.833333333333332,80.72562032783613,95.94,63.834673868,
Micronesia,2024,0.995812029678154,55.05369021049946,10.319072337221158,5.075,0.6171875,107.2,75.32332,,23.833333333333332,80.72562032783613,95.94,63.834673868,
Middle East,1995,0.8682682896926579,29.126896344240752,3.130144487036536,1.511111111111111,0.20982142857142858,104.79285714285713,54.383784999999996,8.549156893182353,16.37777777777778,88.7633100301027,94.77300785609654,2.333277095642857,0.3942219155973622
Middle East,1996,0.8682682896926579,29.16641809378991,3.130144487036536,1.511111111111111,0.21205357142857142,104.81428571428572,54.383784999999996,8.549156893182353,16.37777777777778,88.7633100301027,94.8672248840332,3.8780600125714284,0.3942219155973622
Middle East,1997,0.8682682896926579,29.14972336343223,3.130144487036536,1.511111111111111,0.21428571428571427,104.8,54.383784999999996,8.549156893182353,16.37777777777778,88.7633100301027,94.77142857142857,5.994499257214286,0.3942219155973622
Middle East,1998,0.8682682896926579,29.20648292149042,3.6882183316978168,1.511111111111111,0.21428571428571427,104.77857142857144,54.383784999999996,8.549156893182353,16.209861111111113,88.7633100301027,95.09976866585869,8.167737715571429,0.3942219155973622
Middle East,1999,0.8682682896926579,29.29943011812766,3.749756793236278,1.511111111111111,0.21428571428571427,104.8,54.383784999999996,8.549156893182353,16.041944444444443,88.7633100301027,95.19821510314942,10.827546515714285,0.3942219155973622
Middle East,2000,0.8682682896926579,29.374930128955764,4.070269613749099,1.511111111111111,0.22098214285714285,104.82142857142857,54.383784999999996,8.549156893182353,15.874027777777776,88.7633100301027,95.37857142857142,16.301613472142858,0.3942219155973622
Middle East,2001,0.8713007556846138,29.117820692604443,4.115992009925216,1.511111111111111,0.24107142857142858,104.77857142857144,52.152999285714294,8.549156893182353,15.70611111111111,88.90500889517372,95.42142857142858,23.210098686357146,0.3942219155973622
Middle East,2002,0.8757796757451178,29.2044715681713,4.244539022270937,1.5444444444444445,0.24107142857142858,104.74285714285715,49.838407857142855,8.549156893182353,15.538194444444445,89.08200443556068,95.09285714285714,29.533148778642857,0.3942219155973622
Middle East,2003,0.8796074576856917,29.551133917759103,4.425794548354049,1.5416666666666667,0.24107142857142858,104.70714285714287,47.692529285714286,8.549156893182353,15.390277777777776,89.35997959046959,95.56428571428572,34.032073564,0.3942219155973622
Middle East,2004,0.8836961763065394,29.728193716508628,4.773906148713452,1.6018518518518519,0.24107142857142858,104.7,46.05833357142857,8.549156893182353,15.242361111111112,89.65917599834333,95.43571428571428,41.96512511414286,0.3942219155973622
Middle East,2005,0.8918883381727957,29.920991920367257,4.579034353841657,1.6175925925925927,0.23660714285714285,104.66428571428571,43.33294071428571,8.549156893182353,15.094444444444443,90.01808838744367,95.73571428571428,50.033298046571424,0.3942219155973622
Middle East,2006,0.900974768307403,30.197809184262265,4.666630278861055,1.748148148148148,0.23660714285714285,104.67142857142858,41.97193071428571,8.549156893182353,14.94652777777778,90.37525662898817,96.45,59.042719156428575,0.3942219155973622
Middle East,2007,0.8997867726272142,30.486846626300828,8.818728180958956,2.025925925925926,0.24107142857142858,104.64999999999999,40.21673500000001,8.549156893182353,14.79861111111111,90.73013147050393,95.77857142857144,71.04636428642857,0.3942219155973622
Middle East,2008,0.9093422390272231,30.366297545897254,8.964539816132294,2.087037037037037,0.24553571428571427,104.62142857142858,40.34931214285714,8.487169966309152,14.717361111111112,91.0830427704373,96.14999999999999,79.780416995,0.3942219155973622
Middle East,2009,0.9231315805653002,30.50540847086654,9.010519300838569,2.1537037037037035,0.24776785714285715,104.66428571428571,38.86439357142857,8.425183039435952,14.636111111111111,91.43440925322662,96.22142857142856,92.00279588285714,0.3942219155973622
Middle East,2010,0.932803164269256,30.727769835096755,9.618038715552943,2.372934472934473,0.24776785714285715,104.75,36.93537642857143,8.36319611256275,14.45486111111111,91.7849598846593,96.47857142857143,102.29436532642856,0.3942219155973622
Middle East,2011,0.9327901377796816,31.03022283489329,9.984469293521983,2.6143874643874647,0.25669642857142855,104.80714285714285,36.16468142857143,8.301209185689551,14.273611111111112,92.13205683238898,96.42857142857143,107.82348796928571,0.3942219155973622
Middle East,2012,0.9378946773418414,31.244994131702352,9.913600183615564,2.9402849002849,0.25892857142857145,104.88571428571429,35.63702142857143,8.23922225881635,14.09236111111111,92.47933971139346,95.76428571428572,114.22018926357143,0.4196700820078453
Middle East,2013,0.9483491684895308,31.59477444786434,9.791012956519053,3.2532193732193733,0.2611607142857143,105.01428571428572,34.54274785714286,8.17723533194315,14.001851851851852,92.82216217963982,97.42857142857143,122.0184590107143,0.4451182484183283
Middle East,2014,0.9545284895902578,32.172151213124316,11.4616265733884,3.5994871794871792,0.265625,105.08571428571429,33.68711571428572,7.904680667442715,14.00037037037037,93.15526472623056,96.77857142857144,123.98807368857142,0.4705664148288114
Middle East,2015,0.9592665163343005,32.62822086366099,11.032569149678068,3.775384615384615,0.26785714285714285,105.11428571428571,34.37139785714286,7.694254512295227,13.998888888888889,93.47811439320712,96.87857142857142,127.78730945071428,0.4823734181423095
Middle East,2016,0.9618734355238923,33.11786180987777,11.615614159371974,3.94017094017094,0.26785714285714285,105.10000000000001,32.96217285714285,7.483828357147738,13.997407407407406,93.79595773686913,97.00714285714285,124.75625460428572,0.49418042145580765
Middle East,2017,0.9641572989531099,32.64438868197286,12.129460249781554,4.153846153846154,0.2700892857142857,105.04285714285713,32.87349928571428,7.273402202000249,13.995925925925926,94.11209734628575,97.74285714285715,118.93265091071429,0.5059874247693058
Middle East,2018,0.9694473593328787,32.672815026825546,13.072236985241217,4.38974358974359,0.27901785714285715,104.95,32.001155,7.062976046852761,13.994444444444445,94.40478554049216,96.24285714285715,116.54625318857143,0.5066036780231765
Middle East,2019,0.9712647697144864,33.134932794625165,13.756348735515482,4.603418803418803,0.28125,104.97857142857143,33.05917214285714,7.018935697608942,13.96888888888889,94.64967293897436,97.27857142857144,116.42765512928572,0.5072199312770473
Middle East,2020,0.9703139748707882,33.21210668092657,15.669924534752472,4.7726495726495735,0.3400297619047619,104.98571428571428,33.563097142857146,6.974895348365124,13.943333333333333,94.81216153829439,97.34285714285714,113.68531917142857,0.5078361845309181
Middle East,2021,0.9766197531706377,32.5786201075453,15.165685887527399,4.930769230769231,0.38913690476190477,104.96428571428571,33.563097142857146,6.974895348365124,13.91777777777778,94.91334314236067,97.39999999999999,116.31739968642857,0.5084524377847889
Middle East,2022,0.9832750869217514,33.2298144148384,15.158668675577482,5.1000000000000005,0.40029761904761907,104.95714285714287,33.563097142857146,6.974895348365124,13.892222222222223,94.9777821933272,97.5,124.47830470642857,0.5087885827358279
Middle East,2023,0.9824326921272936,33.684415045398445,15.563215967496673,5.1000000000000005,0.4032738095238095,104.95,33.563097142857146,6.974895348365124,13.866666666666667,94.9777821933272,97.5,124.47830470642857,0.5087885827358279
Middle East,2024,0.9824326921272936,33.761338458638306,15.441232773194589,5.1000000000000005,0.42336309523809523,104.96428571428571,33.563097142857146,6.974895348365124,13.866666666666667,94.9777821933272,97.5,124.47830470642857,0.5087885827358279
North America,1995,0.9925802765733036,65.96600776660574,15.256599442531563,0.44999999999999996,0.90625,105.15,10.564585000000001,1.6511004453668872,,99.6031564213572,100.0,10.779818396500001,0.9065110981464386
North America,1996,0.9925802765733036,66.31062128061464,15.256599442531563,0.44999999999999996,0.90625,105.15,10.564585000000001,1.6511004453668872,,99.6031564213572,100.0,14.09654465,0.9065110981464386
North America,1997,0.9925802765733036,67.36577735019236,15.256599442531563,0.44999999999999996,0.90625,105.1,10.564585000000001,1.6511004453668872,,99.6031564213572,100.0,17.17203959,0.9065110981464386
North America,1998,0.9925802765733036,68.02407896327412,16.224760586131303,0.44999999999999996,0.90625,104.9,10.564585000000001,1.6511004453668872,,99.6031564213572,100.0,21.412617075,0.9065110981464386
North America,1999,0.9925802765733036,68.69417305510822,17.895345609327286,0.44999999999999996,0.90625,105.1,10.564585000000001,1.6511004453668872,,99.6031564213572,100.0,26.777502045,0.9065110981464386
North America,2000,0.9925802765733036,69.11668667321597,17.83803692279361,0.44999999999999996,0.90625,105.15,10.564585000000001,1.6511004453668872,,99.6031564213572,100.0,33.604688715,0.9065110981464386
North America,2001,0.9925802765733036,68.92288295287884,18.738547948989456,0.44999999999999996,0.90625,105.0,11.174415,1.6511004453668872,,99.60452916157672,100.0,39.68098012,0.9065110981464386
North America,2002,0.9925398805867949,69.00300152064708,18.738547948989456,0.44999999999999996,0.90625,105.1,11.630044999999999,1.6511004453668872,,99.60477932569893,100.0,43.539447460000005,0.9065110981464386
North America,2003,0.992499484600286,69.48252839606374,18.83200589291469,0.6,0.90625,105.05000000000001,11.884155,1.6511004453668872,,99.60503640213668,100.0,48.60757391,0.9065110981464386
North America,2004,0.9924590886137772,69.622881270444,18.83200589291469,0.6,0.90625,105.15,11.877065,1.6511004453668872,,99.60528744530572,100.0,54.97108724,0.9065110981464386
North America,2005,0.9935811774854055,69.60597948657016,19.739573014839763,0.6,0.90625,105.1,12.30542,1.6511004453668872,,99.60303939962155,100.0,60.721342655,0.9065110981464386
North America,2006,0.9962602842183994,70.07337469088161,19.69326019915723,0.6,0.90625,105.2,12.083345,1.6511004453668872,,99.5970533289762,100.0,67.114700305,0.9065110981464386
North America,2007,0.9967422277148363,70.52275234067054,20.2631940626718,0.6,0.90625,104.9,11.886890000000001,1.9096866382759534,,99.57067297718432,100.0,72.02540464,0.9065110981464386
North America,2008,0.9972241712112733,70.4475983161245,20.503686657587,0.6,0.90625,105.0,13.373535,2.16827283118502,,99.54416052259847,100.0,75.991956625,0.9065110981464386
North America,2009,0.9986676531692487,69.30289042122266,20.973500827370827,0.6,0.90625,105.05,14.00986,2.426859024094086,,99.51751450531663,100.0,79.893351935,0.9065110981464386
North America,2010,0.999724160139022,68.90107919802014,20.723987404846234,0.6,0.90625,105.05,13.007684999999999,2.6854452170031524,,99.50411136109913,100.0,83.831415505,0.9065110981464386
North America,2011,0.9996315401621223,68.67721093213027,20.88004288344559,0.6,0.90625,105.1,13.562805,2.9440314099122187,,99.48274614276664,100.0,86.47448354,0.9065110981464386
North America,2012,1.0000559981448625,69.05287127457717,22.254126785961994,0.6,0.90625,105.2,13.82415,3.114043847030779,,99.46098417083175,100.0,88.08636274,0.9276643892129262
North America,2013,1.0019990625150896,69.31324340155544,23.166297602449493,0.75,0.90625,105.15,13.948015000000002,3.284056284149339,,99.43918355125292,100.0,89.082234325,0.9488176802794139
North America,2014,1.0039395379149287,69.31603458233724,23.572501352637175,0.7,0.90625,104.94999999999999,14.233170000000001,3.4540687212678987,,99.41734024973667,100.0,90.74455581,0.9699709713459015
North America,2015,1.0051195735967386,69.45325625940424,23.805920584467955,0.7,0.90625,104.94999999999999,14.51952,3.624081158386459,,99.3954523080172,100.0,92.80439121,0.9675457278887432
North America,2016,1.0066624895572263,69.84633588285382,23.87084434243419,0.6,0.90625,104.95,15.485574999999999,3.794093595505019,,99.37351679753615,100.0,94.26196300500001,0.9651204844315846
North America,2017,1.0072360534827705,70.67958839129484,24.777097432592115,0.7,0.90625,105.15,15.861055,3.9641060326235786,,99.35154529807161,100.0,94.91541471,0.9626952409744263
North America,2018,1.0065956434334793,71.28746594156988,25.413664672121136,0.6,0.90625,104.9,15.226524999999999,4.1381351725561535,,99.32951653837915,100.0,97.260980545,0.9673932418227196
North America,2019,1.0080414514497034,71.978830616135,27.722820847516914,0.6,0.9375,105.0,15.50431,4.3121643124887274,,99.30742751095191,100.0,99.002030155,0.9720912426710129
North America,2020,1.0094872594659274,68.24340827496604,28.569212271651864,0.2,0.953125,105.05000000000001,16.04889,4.486193452421302,,99.28562659991687,100.0,95.171897005,0.9767892435193062
North America,2021,1.0113779720355203,70.7339563802901,30.351989134740535,0.2,0.953125,105.1,16.04889,4.486193452421302,,99.26376632244525,100.0,97.70505302000001,0.9814872443675995
North America,2022,1.0119510247258598,72.74949922237496,30.717745102316854,0.2,0.953125,105.1,16.04889,4.486193452421302,,99.26942868121202,100.0,100.69854858,0.9814872443675995
North America,2023,1.0119510247258598,73.60485613977728,31.898133019628347,0.2,0.953125,105.2,16.04889,4.486193452421302,,99.26942868121202,100.0,100.69854858,0.9814872443675995
North America,2024,1.0119510247258598,73.29279674838529,32.137453419908184,0.2,0.953125,105.2,16.04889,4.486193452421302,,99.26942868121202,100.0,100.69854858,0.9814872443675995
Northern Africa,1995,0.7031138659246511,23.85270083014656,2.648137127012532,7.68,0.3541666666666667,105.66666666666667,185.57996333333332,13.214003570257244,10.9,78.64913480736315,83.51666666666667,0.028591205499999998,0.22082336992025375
Northern Africa,1996,0.7031138659246511,23.85270083014656,2.648137127012532,7.68,0.375,105.61666666666667,185.57996333333332,13.214003570257244,10.608,78.64913480736315,84.87148679097493,0.049068517666666665,0.22082336992025375
Northern Africa,1997,0.6981008656094919,23.85270083014656,2.648137127012532,7.68,0.390625,105.60000000000001,185.57996333333332,13.214003570257244,10.315999999999999,78.64913480736315,84.53327407836915,0.12323773799999999,0.22082336992025375
Northern Africa,1998,0.6930878652943329,23.85270083014656,1.9488650592891918,7.68,0.390625,105.63333333333333,185.57996333333332,13.214003570257244,10.024000000000001,78.64913480736315,85.08257764180502,0.24065337566666667,0.22082336992025375
Northern Africa,1999,0.6880748649791737,23.85270083014656,2.3055674742503993,7.68,0.390625,105.64999999999999,185.57996333333332,13.214003570257244,9.732000000000001,78.64913480736315,85.59612681070963,0.5698723598333334,0.22082336992025375
Northern Africa,2000,0.6830618646640145,23.85270083014656,3.0016505322966474,7.68,0.390625,105.71666666666665,185.57996333333332,13.214003570257244,9.440000000000001,78.64913480736315,86.11666666666667,2.0550066449999997,0.22082336992025375
Northern Africa,2001,0.6780488643488554,23.85270083014656,2.703060672301804,7.484666666666667,0.390625,105.66666666666667,179.04515666666666,13.214003570257244,9.373333333333333,79.03543414070664,86.31666666666666,4.2952957,0.22082336992025375
Northern Africa,2002,0.6730358640336962,23.85270083014656,3.078867382651142,7.289333333333333,0.3975694444444444,105.58333333333333,170.23015,13.214003570257244,9.306666666666667,79.51235525744438,85.35000000000001,6.232596523833333,0.22082336992025375
Northern Africa,2003,0.668022863718537,23.85270083014656,6.13079538499368,7.037999999999999,0.3975694444444444,105.46666666666665,164.60082,13.214003570257244,9.24,79.99059585355253,86.8,10.135290279000001,0.22082336992025375
Northern Africa,2004,0.6630098634033779,23.85270083014656,6.052338237369189,6.786666666666667,0.4131944444444444,105.53333333333335,151.62685166666668,13.214003570257244,9.05,80.45666431278897,87.0,17.530333879,0.22082336992025375
Northern Africa,2005,0.6579968630882187,23.85270083014656,8.246323365164026,6.525333333333333,0.4704861111111111,105.60000000000001,144.994765,13.214003570257244,8.82857142857143,81.03896284330501,87.11666666666667,32.27070678,0.22082336992025375
Northern Africa,2006,0.6529838627730595,24.08456069919048,8.362576578481821,6.292,0.4930555555555555,105.61666666666667,132.54617666666667,13.214003570257244,8.797142857142857,81.6224217374804,89.58333333333333,46.355239635833335,0.22082336992025375
Northern Africa,2007,0.6626769127200638,24.053911936188197,8.86580699695275,6.102,0.5086805555555555,105.53333333333335,128.696115,13.214003570257244,8.765714285714285,82.20370397516166,87.11666666666667,56.324124277833334,0.22082336992025375
Northern Africa,2008,0.6723699626670679,24.077234174724307,9.652643159392035,5.912000000000001,0.5086805555555555,105.46666666666665,123.33620833333333,13.356841432077616,8.734285714285715,82.78293033264555,87.51666666666667,68.596948665,0.22082336992025375
Northern Africa,2009,0.6887964339605472,23.997408355624867,9.641568962271327,5.542,0.5086805555555555,105.41666666666667,115.96275000000001,13.499679293897989,8.729523809523808,83.35981121544398,87.36666666666667,82.00673935333333,0.22082336992025375
Northern Africa,2010,0.7052229052540266,23.983693077802315,10.373803835621366,5.172,0.5138888888888888,105.33333333333333,109.82279333333332,13.642517155718362,8.724761904761905,83.93537616956226,88.88333333333334,93.20278174166667,0.22082336992025375
Northern Africa,2011,0.7182224939742554,23.52316033660659,11.166323626181246,4.970000000000001,0.5399305555555555,105.23333333333333,106.43906666666668,13.785355017538734,8.72,84.50182087291016,88.73333333333333,99.49731047333334,0.22082336992025375
Northern Africa,2012,0.7273716692492249,23.58580119467196,12.028550697034271,4.768,0.5399305555555555,105.08333333333333,101.58708333333334,13.890130032340391,8.715238095238096,85.05705098091767,87.95,104.11840289999999,0.23322439400686157
Northern Africa,2013,0.7399544677831992,23.614895937426596,16.117881019989188,5.672,0.5399305555555555,104.98333333333333,97.62471000000001,13.99490504714205,8.71047619047619,85.6103091142329,88.61666666666667,107.53695825666667,0.24562541809346938
Northern Africa,2014,0.7525372663171734,22.93074369947224,16.82011566191746,5.326,0.5399305555555555,104.95,92.74556166666666,13.452442221394685,8.705714285714285,86.16164068496873,88.43333333333334,105.63072755333333,0.25802644218007725
Northern Africa,2015,0.7651200648511476,23.55140507459413,17.939831339154512,4.9799999999999995,0.5399305555555555,104.89999999999999,94.16312333333333,12.84882259674163,8.628571428571428,86.71136558060357,88.13333333333333,107.45612013833333,0.26618096770511734
Northern Africa,2016,0.7777028633851218,23.63421782856528,19.39861369522494,4.856666666666667,0.5399305555555555,104.88333333333333,93.04232166666667,12.245202972088574,8.551428571428572,87.25503012630081,88.2,101.78223713666667,0.27433549323015743
Northern Africa,2017,0.786938079755489,23.6018118726563,19.537949153737554,4.733333333333333,0.5399305555555555,104.89999999999999,90.166985,11.64158334743552,8.474285714285715,87.78842296210048,88.38333333333333,97.937254715,0.2824900187551975
Northern Africa,2018,0.7893198711165541,23.266808832099375,18.79414750084499,4.640000000000001,0.5399305555555555,104.89999999999999,90.24804499999999,11.037963722782465,8.397142857142857,88.37523380646394,87.81666666666666,103.690063725,0.2879084224502246
Northern Africa,2019,0.7981870197718481,22.77331423483243,22.164050469965947,4.546666666666667,0.5399305555555555,104.93333333333334,87.87401166666666,11.078997338425282,8.35142857142857,88.85484628935882,88.71666666666665,109.875762045,0.2933268261452516
Northern Africa,2020,0.7988400818196579,22.78741560013165,20.34869670343227,4.553333333333334,0.5399305555555555,104.93333333333334,84.93485,11.12261555432125,8.305714285714284,89.19505287963278,88.91666666666667,110.68414990000001,0.2987452298402786
Northern Africa,2021,0.7994931438674677,22.995919816762918,21.787254893530804,4.5600000000000005,0.5399305555555555,104.91666666666667,84.93485,11.166233770217218,8.26,89.2784421886132,89.21666666666665,119.51737799666667,0.3041636335353057
Northern Africa,2022,0.8001462059152774,22.659742816672907,20.100440962978354,4.5600000000000005,0.5607638888888888,104.88333333333333,84.93485,11.10507697131153,8.26,89.33703599800924,89.16666666666667,120.00741946333333,0.3041636335353057
Northern Africa,2023,0.8001462059152774,23.25328931681938,15.602118605648373,4.5600000000000005,0.5607638888888888,104.88333333333333,84.93485,11.10507697131153,8.26,89.33703599800924,89.16666666666667,120.00741946333333,0.3041636335353057
Northern Africa,2024,0.8001462059152774,23.25328931681938,18.239481221322194,4.5600000000000005,0.5607638888888888,104.86666666666667,84.93485,11.10507697131153,8.26,89.33703599800924,89.16666666666667,120.00741946333333,0.3041636335353057
Northern Europe,1995,0.9966328995018167,66.92545195987422,23.258099019922405,0.8300000000000001,0.75,105.60999999999999,12.840875,1.343499174724444,0.2,96.48630297732664,100.0,11.0413692392,0.9535578608512878
Northern Europe,1996,0.9972427929310402,67.43657116846502,23.258099019922405,0.8300000000000001,0.759375,105.67999999999999,12.840875,1.343499174724444,0.2,96.48630297732664,100.0,15.672458835399999,0.9535578608512878
Northern Europe,1997,0.9978526863602639,67.59886276582952,23.258099019922405,0.8300000000000001,0.76875,105.64000000000001,12.840875,1.343499174724444,0.2,96.48630297732664,100.0,21.5420891576,0.9535578608512878
Northern Europe,1998,0.9984625797894875,68.31252850720998,23.132699420422583,0.8300000000000001,0.784375,105.66,12.840875,1.343499174724444,0.2,96.48630297732664,100.0,30.5761957429,0.9535578608512878
Northern Europe,1999,0.999072473218711,69.60517234712655,24.072458722938798,0.8300000000000001,0.79375,105.54,12.840875,1.343499174724444,0.2,96.48630297732664,100.0,43.204912486699996,0.9535578608512878
Northern Europe,2000,0.9996823666479345,70.03010310400276,26.389865540100025,0.8300000000000001,0.8,105.59,12.840875,1.343499174724444,0.2,96.48630297732664,99.94,56.531670537000004,0.9535578608512878
Northern Europe,2001,1.0006759506374279,70.52356678160317,26.406587490947896,0.86,0.815625,105.38,12.349236999999999,1.343499174724444,0.2,96.52619377419569,99.94,66.086832153,0.9535578608512878
Northern Europe,2002,1.001669534626921,71.40856882997825,26.416562132920568,0.85,0.815625,105.39000000000001,11.321169999999999,1.343499174724444,0.2,96.59689177233409,99.92,74.324175181,0.9535578608512878
Northern Europe,2003,1.0026631186164143,71.63463343484472,27.179295637297706,0.8800000000000001,0.825,105.37,11.468836999999999,1.343499174724444,0.2,96.65915081656667,99.92,83.280461885,0.9535578608512878
Northern Europe,2004,1.0045318263475265,71.55618522199792,26.9183289899268,0.78,0.846875,105.32000000000001,10.705013,1.343499174724444,0.2,96.71709382270583,99.91,93.05528331400001,0.9535578608512878
Northern Europe,2005,1.005655673785054,72.27647391193068,28.299414861716276,0.6900000000000001,0.865625,105.17,10.134345999999999,1.343499174724444,0.2,96.77667942139013,99.91,103.09962334,0.9535578608512878
Northern Europe,2006,1.010143182912902,73.4958744766082,28.531154038190913,0.53,0.878125,105.16,9.68992,1.343499174724444,0.2,96.8360133267997,99.9,111.396432265,0.9535578608512878
Northern Europe,2007,1.0086603480276863,74.16086295525841,28.94020170221618,0.32999999999999996,0.878125,105.19000000000001,9.37654,1.411086125275292,0.2,96.89493707718634,99.91,116.39905621,0.9535578608512878
Northern Europe,2008,1.0097245566581603,74.3331197065747,29.45095862126044,0.45999999999999996,0.878125,105.3,8.820616,1.47867307582614,0.2,96.95370936047169,99.91,119.04504337,0.9535578608512878
Northern Europe,2009,1.0155414609828504,72.6212668390932,28.95296090077057,0.65,0.90625,105.24000000000001,8.618492999999999,1.5462600263769877,0.2,97.01505996958763,99.95,120.70059754000002,0.9535578608512878
Northern Europe,2010,1.0130998088361107,71.53975802494634,30.667020401751408,0.5700000000000001,0.928125,105.24000000000001,8.431104000000001,1.6138469769278359,0.2,97.07566600709926,99.95,122.67737603,0.9535578608512878
Northern Europe,2011,1.015639907402475,72.09511343214965,30.443816357942968,0.42000000000000004,0.940625,105.19000000000001,8.214116,1.6814339274786836,0.2,97.13750399800419,99.95,127.53144196999999,0.9535578608512878
Northern Europe,2012,1.018177987788746,72.71569045300127,30.868202788554633,0.39,0.940625,105.27000000000001,7.857372,1.6814339274786836,0.2,97.20142303306132,100.0,132.65800889,0.9552708526452383
Northern Europe,2013,1.019151926056588,73.09706120191713,31.546504677380874,0.49000000000000005,0.940625,105.3,7.521852,1.6814339274786836,0.2,97.2649880142423,100.0,125.94047705,0.9569838444391886
Northern Europe,2014,1.0177496102843402,73.8045716866917,31.698352398893128,0.44000000000000006,0.953125,105.55999999999999,7.475193,1.6814339274786836,0.2,97.32813261965954,100.0,124.96622089,0.9586968362331391
Northern Europe,2015,1.0249550608109772,74.64791834301991,30.959971666982078,0.37,0.953125,105.84,7.479000999999999,1.6814339274786836,0.2,97.40744742266205,100.0,125.66164490000001,0.9600973228613535
